project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key
P120561,Environment and Social,S,9,EAS
P120561,Fiduciary,S,9,FMP
P120561,Macroeconomic,M,9,MEC
P120561,Overall,M,9,ORR
P120561,Political and Governance,S,9,PAG
P120561,Stakeholders,M,9,SHR
P120561,Sector Strategies and Policies,M,9,SPI
P120561,Institutional Capacity,M,9,TCI
P120561,Technical Design,L,9,TDO
P120583,Fiduciary,S,7,FMP
P120583,Macroeconomic,M,7,MEC
P120583,Overall,S,7,ORR
P120583,Institutional Capacity,H,7,TCI
P120583,Environment and Social,S,7,EAS
P120583,Technical Design,S,7,TDO
P120583,Political and Governance,S,7,PAG
P120583,Sector Strategies and Policies,M,7,SPI
P120583,Stakeholders,M,7,SHR
P120583,Environment and Social,S,7,EAS
P120583,Fiduciary,S,7,FMP
P120583,Macroeconomic,M,7,MEC
P120583,Overall,S,7,ORR
P120583,Political and Governance,S,7,PAG
P120583,Stakeholders,M,7,SHR
P120583,Sector Strategies and Policies,M,7,SPI
P120583,Institutional Capacity,H,7,TCI
P120583,Technical Design,S,7,TDO
P120629,Environment and Social,L,12,EAS
P120629,Fiduciary,M,12,FMP
P120629,Macroeconomic,L,12,MEC
P120629,Overall,L,12,ORR
P120629,Political and Governance,L,12,PAG
P120629,Stakeholders,L,12,SHR
P120629,Sector Strategies and Policies,L,12,SPI
P120629,Institutional Capacity,M,12,TCI
P120629,Technical Design,L,12,TDO
P120636,Environment and Social,M,12,EAS
P120636,Fiduciary,M,12,FMP
P120636,Macroeconomic,M,12,MEC
P120636,Overall,M,12,ORR
P120636,Political and Governance,M,12,PAG
P120636,Stakeholders,M,12,SHR
P120636,Sector Strategies and Policies,L,12,SPI
P120636,Institutional Capacity,S,12,TCI
P120636,Technical Design,S,12,TDO
P120707,Environment and Social,M,11,EAS
P120707,Fiduciary,S,11,FMP
P120707,Macroeconomic,S,11,MEC
P120707,Overall,S,11,ORR
P120707,Political and Governance,S,11,PAG
P120707,Stakeholders,M,11,SHR
P120707,Sector Strategies and Policies,M,11,SPI
P120707,Institutional Capacity,M,11,TCI
P120707,Technical Design,M,11,TDO
P120788,Environment and Social,L,10,EAS
P120788,Fiduciary,M,10,FMP
P120788,Macroeconomic,M,10,MEC
P120788,Overall,H,10,ORR
P120788,Political and Governance,M,10,PAG
P120788,Stakeholders,S,10,SHR
P120788,Sector Strategies and Policies,S,10,SPI
P120788,Institutional Capacity,H,10,TCI
P120788,Technical Design,H,10,TDO
P120798,Environment and Social,L,11,EAS
P120798,Fiduciary,M,11,FMP
P120798,Macroeconomic,S,11,MEC
P120798,Overall,M,11,ORR
P120798,Political and Governance,M,11,PAG
P120798,Stakeholders,L,11,SHR
P120798,Sector Strategies and Policies,L,11,SPI
P120798,Institutional Capacity,L,11,TCI
P120798,Technical Design,L,11,TDO
P120825,Macroeconomic,M,9,MEC
P120825,Environment and Social,S,9,EAS
P120825,Overall,M,9,ORR
P120825,Institutional Capacity,S,9,TCI
P120825,Sector Strategies and Policies,M,9,SPI
P120825,Technical Design,M,9,TDO
P120825,Fiduciary,M,9,FMP
P120825,Political and Governance,S,9,PAG
P120825,Stakeholders,M,9,SHR
P120825,Environment and Social,S,9,EAS
P120825,Fiduciary,M,9,FMP
P120825,Macroeconomic,M,9,MEC
P120825,Overall,M,9,ORR
P120825,Political and Governance,S,9,PAG
P120825,Stakeholders,M,9,SHR
P120825,Sector Strategies and Policies,M,9,SPI
P120825,Institutional Capacity,S,9,TCI
P120825,Technical Design,M,9,TDO
P120830,Environment and Social,M,11,EAS
P120830,Fiduciary,M,11,FMP
P120830,Macroeconomic,S,11,MEC
P120830,Overall,S,11,ORR
P120830,Political and Governance,M,11,PAG
P120830,Stakeholders,M,11,SHR
P120830,Sector Strategies and Policies,L,11,SPI
P120830,Institutional Capacity,H,11,TCI
P120830,Technical Design,S,11,TDO
P120836,Environment and Social,L,14,EAS
P120836,Fiduciary,M,14,FMP
P120836,Macroeconomic,M,14,MEC
P120836,Overall,M,14,ORR
P120836,Political and Governance,M,14,PAG
P120836,Stakeholders,L,14,SHR
P120836,Sector Strategies and Policies,M,14,SPI
P120836,Institutional Capacity,M,14,TCI
P120836,Technical Design,M,14,TDO
P120843,Environment and Social,S,14,EAS
P120843,Fiduciary,S,14,FMP
P120843,Macroeconomic,M,14,MEC
P120843,Overall,M,14,ORR
P120843,Political and Governance,S,14,PAG
P120843,Stakeholders,L,14,SHR
P120843,Sector Strategies and Policies,M,14,SPI
P120843,Institutional Capacity,S,14,TCI
P120843,Technical Design,M,14,TDO
P120895,Environment and Social,M,12,EAS
P120895,Fiduciary,S,12,FMP
P120895,Macroeconomic,S,12,MEC
P120895,Overall,S,12,ORR
P120895,Political and Governance,H,12,PAG
P120895,Stakeholders,M,12,SHR
P120895,Sector Strategies and Policies,S,12,SPI
P120895,Institutional Capacity,M,12,TCI
P120895,Technical Design,M,12,TDO
P120913,Environment and Social,L,13,EAS
P120913,Fiduciary,L,13,FMP
P120913,Macroeconomic,L,13,MEC
P120913,Overall,M,13,ORR
P120913,Political and Governance,S,13,PAG
P120913,Stakeholders,M,13,SHR
P120913,Sector Strategies and Policies,L,13,SPI
P120913,Institutional Capacity,S,13,TCI
P120913,Technical Design,M,13,TDO
P120960,Environment and Social,M,10,EAS
P120960,Fiduciary,M,10,FMP
P120960,Macroeconomic,S,10,MEC
P120960,Overall,S,10,ORR
P120960,Political and Governance,H,10,PAG
P120960,Stakeholders,S,10,SHR
P120960,Sector Strategies and Policies,S,10,SPI
P120960,Institutional Capacity,S,10,TCI
P120960,Technical Design,M,10,TDO
P121019,Environment and Social,H,9,EAS
P121019,Fiduciary,M,9,FMP
P121019,Macroeconomic,M,9,MEC
P121019,Overall,M,9,ORR
P121019,Political and Governance,M,9,PAG
P121019,Stakeholders,M,9,SHR
P121019,Sector Strategies and Policies,M,9,SPI
P121019,Institutional Capacity,M,9,TCI
P121019,Technical Design,L,9,TDO
P121116,Environment and Social,L,10,EAS
P121116,Fiduciary,M,10,FMP
P121116,Macroeconomic,M,10,MEC
P121116,Overall,M,10,ORR
P121116,Political and Governance,L,10,PAG
P121116,Stakeholders,L,10,SHR
P121116,Sector Strategies and Policies,L,10,SPI
P121116,Institutional Capacity,M,10,TCI
P121116,Technical Design,L,10,TDO
P121152,Environment and Social,S,9,EAS
P121152,Fiduciary,M,9,FMP
P121152,Macroeconomic,M,9,MEC
P121152,Overall,M,9,ORR
P121152,Political and Governance,M,9,PAG
P121152,Stakeholders,M,9,SHR
P121152,Sector Strategies and Policies,M,9,SPI
P121152,Institutional Capacity,M,9,TCI
P121152,Technical Design,L,9,TDO
P121167,Environment and Social,M,11,EAS
P121167,Fiduciary,S,11,FMP
P121167,Macroeconomic,S,11,MEC
P121167,Overall,S,11,ORR
P121167,Political and Governance,M,11,PAG
P121167,Stakeholders,M,11,SHR
P121167,Sector Strategies and Policies,M,11,SPI
P121167,Institutional Capacity,S,11,TCI
P121167,Technical Design,M,11,TDO
P121185,Environment and Social,M,8,EAS
P121185,Fiduciary,M,8,FMP
P121185,Macroeconomic,M,8,MEC
P121185,Overall,M,8,ORR
P121185,Political and Governance,L,8,PAG
P121185,Stakeholders,M,8,SHR
P121185,Sector Strategies and Policies,M,8,SPI
P121185,Institutional Capacity,S,8,TCI
P121185,Technical Design,M,8,TDO
P121186,Environment and Social,M,9,EAS
P121186,Fiduciary,M,9,FMP
P121186,Macroeconomic,M,9,MEC
P121186,Overall,S,9,ORR
P121186,Political and Governance,S,9,PAG
P121186,Stakeholders,S,9,SHR
P121186,Sector Strategies and Policies,M,9,SPI
P121186,Institutional Capacity,S,9,TCI
P121186,Technical Design,M,9,TDO
P121271,Environment and Social,S,10,EAS
P121271,Fiduciary,S,10,FMP
P121271,Macroeconomic,L,10,MEC
P121271,Overall,S,10,ORR
P121271,Political and Governance,S,10,PAG
P121271,Stakeholders,S,10,SHR
P121271,Sector Strategies and Policies,L,10,SPI
P121271,Institutional Capacity,S,10,TCI
P121271,Technical Design,M,10,TDO
P121289,Environment and Social,M,10,EAS
P121289,Fiduciary,M,10,FMP
P121289,Macroeconomic,L,10,MEC
P121289,Overall,S,10,ORR
P121289,Political and Governance,L,10,PAG
P121289,Stakeholders,M,10,SHR
P121289,Sector Strategies and Policies,L,10,SPI
P121289,Institutional Capacity,S,10,TCI
P121289,Technical Design,M,10,TDO
P121414,Environment and Social,M,10,EAS
P121414,Fiduciary,S,10,FMP
P121414,Macroeconomic,S,10,MEC
P121414,Overall,S,10,ORR
P121414,Political and Governance,S,10,PAG
P121414,Stakeholders,M,10,SHR
P121414,Sector Strategies and Policies,L,10,SPI
P121414,Institutional Capacity,M,10,TCI
P121414,Technical Design,M,10,TDO
P121455,Political and Governance,H,10,PAG
P121455,Technical Design,S,10,TDO
P121455,Sector Strategies and Policies,S,10,SPI
P121455,Environment and Social,S,10,EAS
P121455,Macroeconomic,H,10,MEC
P121455,Fiduciary,H,10,FMP
P121455,Institutional Capacity,S,10,TCI
P121455,Stakeholders,S,10,SHR
P121455,Overall,H,10,ORR
P121492,Environment and Social,L,12,EAS
P121492,Fiduciary,S,12,FMP
P121492,Macroeconomic,L,12,MEC
P121492,Overall,S,12,ORR
P121492,Political and Governance,S,12,PAG
P121492,Stakeholders,S,12,SHR
P121492,Sector Strategies and Policies,M,12,SPI
P121492,Institutional Capacity,S,12,TCI
P121492,Technical Design,S,12,TDO
P121495,Environment and Social,M,9,EAS
P121495,Fiduciary,M,9,FMP
P121495,Macroeconomic,H,9,MEC
P121495,Overall,M,9,ORR
P121495,Political and Governance,M,9,PAG
P121495,Stakeholders,M,9,SHR
P121495,Sector Strategies and Policies,M,9,SPI
P121495,Institutional Capacity,M,9,TCI
P121495,Technical Design,M,9,TDO
P121495,Environment and Social,M,9,EAS
P121495,Fiduciary,M,9,FMP
P121495,Macroeconomic,H,9,MEC
P121495,Overall,M,9,ORR
P121495,Political and Governance,M,9,PAG
P121495,Stakeholders,M,9,SHR
P121495,Sector Strategies and Policies,M,9,SPI
P121495,Institutional Capacity,M,9,TCI
P121495,Technical Design,M,9,TDO
P121507,Environment and Social,H,6,EAS
P121507,Fiduciary,S,6,FMP
P121507,Macroeconomic,S,6,MEC
P121507,Overall,H,6,ORR
P121507,Political and Governance,S,6,PAG
P121507,Stakeholders,S,6,SHR
P121507,Sector Strategies and Policies,S,6,SPI
P121507,Institutional Capacity,S,6,TCI
P121507,Technical Design,S,6,TDO
P121507,Environment and Social,H,6,EAS
P121507,Fiduciary,S,6,FMP
P121507,Macroeconomic,S,6,MEC
P121507,Overall,H,6,ORR
P121507,Political and Governance,S,6,PAG
P121507,Stakeholders,S,6,SHR
P121507,Sector Strategies and Policies,S,6,SPI
P121507,Institutional Capacity,S,6,TCI
P121507,Technical Design,S,6,TDO
P121514,Environment and Social,L,11,EAS
P121514,Fiduciary,S,11,FMP
P121514,Macroeconomic,H,11,MEC
P121514,Overall,H,11,ORR
P121514,Political and Governance,H,11,PAG
P121514,Stakeholders,M,11,SHR
P121514,Sector Strategies and Policies,S,11,SPI
P121514,Institutional Capacity,H,11,TCI
P121514,Technical Design,M,11,TDO
P121515,Environment and Social,L,15,EAS
P121515,Fiduciary,M,15,FMP
P121515,Macroeconomic,L,15,MEC
P121515,Overall,M,15,ORR
P121515,Political and Governance,L,15,PAG
P121515,Stakeholders,L,15,SHR
P121515,Sector Strategies and Policies,M,15,SPI
P121515,Institutional Capacity,M,15,TCI
P121515,Technical Design,L,15,TDO
P121528,Environment and Social,L,13,EAS
P121528,Fiduciary,M,13,FMP
P121528,Macroeconomic,M,13,MEC
P121528,Overall,M,13,ORR
P121528,Political and Governance,S,13,PAG
P121528,Stakeholders,M,13,SHR
P121528,Sector Strategies and Policies,M,13,SPI
P121528,Institutional Capacity,S,13,TCI
P121528,Technical Design,M,13,TDO
P121611,Environment and Social,L,12,EAS
P121611,Sector Strategies and Policies,L,12,SPI
P121611,Political and Governance,S,12,PAG
P121611,Macroeconomic,M,12,MEC
P121611,Overall,M,12,ORR
P121611,Stakeholders,M,12,SHR
P121611,Technical Design,M,12,TDO
P121611,Fiduciary,M,12,FMP
P121611,Institutional Capacity,S,12,TCI
P121648,Environment and Social,H,7,EAS
P121648,Fiduciary,H,7,FMP
P121648,Macroeconomic,H,7,MEC
P121648,Overall,H,7,ORR
P121648,Political and Governance,H,7,PAG
P121648,Stakeholders,H,7,SHR
P121648,Sector Strategies and Policies,M,7,SPI
P121648,Institutional Capacity,H,7,TCI
P121648,Technical Design,M,7,TDO
P121673,Environment and Social,M,11,EAS
P121673,Fiduciary,M,11,FMP
P121673,Macroeconomic,M,11,MEC
P121673,Overall,S,11,ORR
P121673,Political and Governance,S,11,PAG
P121673,Stakeholders,M,11,SHR
P121673,Sector Strategies and Policies,M,11,SPI
P121673,Institutional Capacity,H,11,TCI
P121673,Technical Design,M,11,TDO
P121731,Environment and Social,M,10,EAS
P121731,Fiduciary,M,10,FMP
P121731,Macroeconomic,M,10,MEC
P121731,Overall,S,10,ORR
P121731,Political and Governance,S,10,PAG
P121731,Stakeholders,S,10,SHR
P121731,Sector Strategies and Policies,M,10,SPI
P121731,Institutional Capacity,H,10,TCI
P121731,Technical Design,S,10,TDO
P121755,Environment and Social,M,11,EAS
P121755,Fiduciary,S,11,FMP
P121755,Macroeconomic,S,11,MEC
P121755,Overall,S,11,ORR
P121755,Political and Governance,H,11,PAG
P121755,Stakeholders,L,11,SHR
P121755,Sector Strategies and Policies,S,11,SPI
P121755,Institutional Capacity,H,11,TCI
P121755,Technical Design,M,11,TDO
P121774,Environment and Social,L,12,EAS
P121774,Fiduciary,L,12,FMP
P121774,Macroeconomic,S,12,MEC
P121774,Overall,M,12,ORR
P121774,Political and Governance,M,12,PAG
P121774,Stakeholders,M,12,SHR
P121774,Sector Strategies and Policies,S,12,SPI
P121774,Institutional Capacity,M,12,TCI
P121774,Technical Design,M,12,TDO
P121836,Environment and Social,S,13,EAS
P121836,Fiduciary,S,13,FMP
P121836,Macroeconomic,S,13,MEC
P121836,Overall,S,13,ORR
P121836,Political and Governance,S,13,PAG
P121836,Stakeholders,S,13,SHR
P121836,Sector Strategies and Policies,S,13,SPI
P121836,Institutional Capacity,S,13,TCI
P121836,Technical Design,M,13,TDO
P121842,Environment and Social,L,8,EAS
P121842,Fiduciary,S,8,FMP
P121842,Macroeconomic,M,8,MEC
P121842,Overall,S,8,ORR
P121842,Political and Governance,S,8,PAG
P121842,Stakeholders,M,8,SHR
P121842,Sector Strategies and Policies,M,8,SPI
P121842,Institutional Capacity,S,8,TCI
P121842,Technical Design,S,8,TDO
P122007,Environment and Social,S,11,EAS
P122007,Fiduciary,S,11,FMP
P122007,Macroeconomic,M,11,MEC
P122007,Overall,S,11,ORR
P122007,Political and Governance,M,11,PAG
P122007,Stakeholders,M,11,SHR
P122007,Sector Strategies and Policies,M,11,SPI
P122007,Institutional Capacity,S,11,TCI
P122007,Technical Design,M,11,TDO
P122008,Environment and Social,L,10,EAS
P122008,Fiduciary,M,10,FMP
P122008,Macroeconomic,L,10,MEC
P122008,Overall,M,10,ORR
P122008,Political and Governance,L,10,PAG
P122008,Stakeholders,L,10,SHR
P122008,Sector Strategies and Policies,L,10,SPI
P122008,Institutional Capacity,M,10,TCI
P122008,Technical Design,L,10,TDO
P122039,Environment and Social,L,11,EAS
P122039,Fiduciary,M,11,FMP
P122039,Macroeconomic,S,11,MEC
P122039,Overall,M,11,ORR
P122039,Political and Governance,S,11,PAG
P122039,Stakeholders,M,11,SHR
P122039,Sector Strategies and Policies,L,11,SPI
P122039,Institutional Capacity,M,11,TCI
P122039,Technical Design,L,11,TDO
P122065,Environment and Social,L,11,EAS
P122065,Fiduciary,M,11,FMP
P122065,Macroeconomic,M,11,MEC
P122065,Overall,M,11,ORR
P122065,Political and Governance,M,11,PAG
P122065,Stakeholders,M,11,SHR
P122065,Sector Strategies and Policies,M,11,SPI
P122065,Institutional Capacity,M,11,TCI
P122065,Technical Design,L,11,TDO
P122096,Environment and Social,S,12,EAS
P122096,Fiduciary,S,12,FMP
P122096,Macroeconomic,L,12,MEC
P122096,Overall,S,12,ORR
P122096,Political and Governance,M,12,PAG
P122096,Stakeholders,S,12,SHR
P122096,Sector Strategies and Policies,M,12,SPI
P122096,Institutional Capacity,S,12,TCI
P122096,Technical Design,S,12,TDO
P122123,Environment and Social,L,13,EAS
P122123,Fiduciary,S,13,FMP
P122123,Macroeconomic,H,13,MEC
P122123,Overall,S,13,ORR
P122123,Political and Governance,M,13,PAG
P122123,Stakeholders,L,13,SHR
P122123,Sector Strategies and Policies,M,13,SPI
P122123,Institutional Capacity,S,13,TCI
P122123,Technical Design,M,13,TDO
P122124,Environment and Social,M,7,EAS
P122124,Fiduciary,S,7,FMP
P122124,Macroeconomic,S,7,MEC
P122124,Overall,H,7,ORR
P122124,Political and Governance,H,7,PAG
P122124,Stakeholders,S,7,SHR
P122124,Sector Strategies and Policies,M,7,SPI
P122124,Institutional Capacity,S,7,TCI
P122124,Technical Design,M,7,TDO
P122139,Environment and Social,H,6,EAS
P122139,Fiduciary,S,6,FMP
P122139,Macroeconomic,L,6,MEC
P122139,Overall,H,6,ORR
P122139,Political and Governance,L,6,PAG
P122139,Stakeholders,H,6,SHR
P122139,Sector Strategies and Policies,S,6,SPI
P122139,Institutional Capacity,S,6,TCI
P122139,Technical Design,M,6,TDO
P122151,Environment and Social,M,13,EAS
P122151,Fiduciary,S,13,FMP
P122151,Macroeconomic,S,13,MEC
P122151,Overall,H,13,ORR
P122151,Political and Governance,M,13,PAG
P122151,Stakeholders,S,13,SHR
P122151,Sector Strategies and Policies,S,13,SPI
P122151,Institutional Capacity,H,13,TCI
P122151,Technical Design,L,13,TDO
P122153,Environment and Social,S,8,EAS
P122153,Technical Design,M,8,TDO
P122153,Political and Governance,S,8,PAG
P122153,Sector Strategies and Policies,S,8,SPI
P122153,Macroeconomic,S,8,MEC
P122153,Fiduciary,M,8,FMP
P122153,Stakeholders,M,8,SHR
P122153,Overall,M,8,ORR
P122153,Institutional Capacity,S,8,TCI
P122153,Environment and Social,S,8,EAS
P122153,Fiduciary,M,8,FMP
P122153,Macroeconomic,S,8,MEC
P122153,Overall,M,8,ORR
P122153,Political and Governance,S,8,PAG
P122153,Stakeholders,M,8,SHR
P122153,Sector Strategies and Policies,S,8,SPI
P122153,Institutional Capacity,S,8,TCI
P122153,Technical Design,M,8,TDO
P122178,Environment and Social,L,8,EAS
P122178,Fiduciary,M,8,FMP
P122178,Macroeconomic,M,8,MEC
P122178,Overall,M,8,ORR
P122178,Political and Governance,M,8,PAG
P122178,Stakeholders,L,8,SHR
P122178,Sector Strategies and Policies,L,8,SPI
P122178,Institutional Capacity,S,8,TCI
P122178,Technical Design,M,8,TDO
P122194,Environment and Social,L,10,EAS
P122194,Fiduciary,L,10,FMP
P122194,Macroeconomic,L,10,MEC
P122194,Overall,M,10,ORR
P122194,Political and Governance,L,10,PAG
P122194,Stakeholders,M,10,SHR
P122194,Sector Strategies and Policies,S,10,SPI
P122194,Institutional Capacity,M,10,TCI
P122194,Technical Design,M,10,TDO
P122201,Technical Design,M,9,TDO
P122201,Macroeconomic,L,9,MEC
P122201,Political and Governance,M,9,PAG
P122201,Environment and Social,L,9,EAS
P122201,Institutional Capacity,M,9,TCI
P122201,Sector Strategies and Policies,M,9,SPI
P122201,Overall,M,9,ORR
P122201,Fiduciary,M,9,FMP
P122201,Stakeholders,M,9,SHR
P122201,Environment and Social,L,9,EAS
P122201,Fiduciary,M,9,FMP
P122201,Macroeconomic,L,9,MEC
P122201,Overall,M,9,ORR
P122201,Political and Governance,M,9,PAG
P122201,Stakeholders,M,9,SHR
P122201,Sector Strategies and Policies,M,9,SPI
P122201,Institutional Capacity,M,9,TCI
P122201,Technical Design,M,9,TDO
P122204,Environment and Social,M,9,EAS
P122204,Fiduciary,M,9,FMP
P122204,Macroeconomic,L,9,MEC
P122204,Overall,L,9,ORR
P122204,Political and Governance,L,9,PAG
P122204,Stakeholders,L,9,SHR
P122204,Sector Strategies and Policies,L,9,SPI
P122204,Institutional Capacity,M,9,TCI
P122204,Technical Design,M,9,TDO
P122204,Environment and Social,M,9,EAS
P122204,Fiduciary,M,9,FMP
P122204,Macroeconomic,L,9,MEC
P122204,Overall,L,9,ORR
P122204,Political and Governance,L,9,PAG
P122204,Stakeholders,L,9,SHR
P122204,Sector Strategies and Policies,L,9,SPI
P122204,Institutional Capacity,M,9,TCI
P122204,Technical Design,M,9,TDO
P122219,Environment and Social,L,13,EAS
P122219,Fiduciary,L,13,FMP
P122219,Macroeconomic,L,13,MEC
P122219,Overall,M,13,ORR
P122219,Political and Governance,M,13,PAG
P122219,Stakeholders,M,13,SHR
P122219,Sector Strategies and Policies,L,13,SPI
