project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key,prod_line,proj_emrg_recvry_flg,approval_fy,fcs_indicator,tl,tl_since,project_track,scale_up,len_instr_type,practice,country,region,net_commit_amt,grant,risk_numeric
P104806,Macroeconomic,M,10,MEC,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,2
P104806,Overall,S,10,ORR,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,3
P104806,Political and Governance,M,10,PAG,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,2
P104806,Stakeholders,S,10,SHR,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,3
P104806,Sector Strategies and Policies,S,10,SPI,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,3
P104806,Institutional Capacity,S,10,TCI,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,3
P104806,Technical Design,M,10,TDO,PE,0,2012,0,111476,2014-10-14,2,0,INVESTMENT,WAT,Lao People's Democratic Republic,EAP,26,0,2
P104881,Environment and Social,M,16,EAS,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,2
P104881,Fiduciary,S,16,FMP,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,3
P104881,Macroeconomic,M,16,MEC,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,2
P104881,Overall,S,16,ORR,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,3
P104881,Political and Governance,S,16,PAG,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,3
P104881,Stakeholders,M,16,SHR,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,2
P104881,Sector Strategies and Policies,M,16,SPI,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,2
P104881,Institutional Capacity,S,16,TCI,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,3
P104881,Technical Design,M,16,TDO,PE,0,2008,0,196934,2012-09-25,2,0,INVESTMENT,TAC,Benin,AFR,25,0,2
P105024,Environment and Social,L,19,EAS,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,1
P105024,Fiduciary,S,19,FMP,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,3
P105024,Macroeconomic,S,19,MEC,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,3
P105024,Overall,M,19,ORR,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,2
P105024,Political and Governance,M,19,PAG,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,2
P105024,Stakeholders,M,19,SHR,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,2
P105024,Sector Strategies and Policies,M,19,SPI,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,2
P105024,Institutional Capacity,S,19,TCI,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,3
P105024,Technical Design,S,19,TDO,PE,0,2008,0,235212,2015-11-09,2,0,INVESTMENT,SPL,Jamaica,LCR,40,0,3
P105101,Environment and Social,M,13,EAS,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,2
P105101,Fiduciary,S,13,FMP,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,3
P105101,Macroeconomic,H,13,MEC,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,4
P105101,Overall,S,13,ORR,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,3
P105101,Political and Governance,S,13,PAG,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,3
P105101,Stakeholders,M,13,SHR,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,2
P105101,Sector Strategies and Policies,M,13,SPI,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,2
P105101,Institutional Capacity,S,13,TCI,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,3
P105101,Technical Design,M,13,TDO,PE,0,2010,1,417697,2015-12-09,2,0,INVESTMENT,SPL,Angola,AFR,81.7,0,2
P105269,Environment and Social,M,8,EAS,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,2
P105269,Fiduciary,H,8,FMP,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,4
P105269,Macroeconomic,M,8,MEC,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,2
P105269,Overall,H,8,ORR,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,4
P105269,Political and Governance,H,8,PAG,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,4
P105269,Stakeholders,M,8,SHR,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,2
P105269,Sector Strategies and Policies,M,8,SPI,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,2
P105269,Institutional Capacity,S,8,TCI,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,3
P105269,Technical Design,M,8,TDO,PE,0,2013,0,323336,2016-11-01,2,0,INVESTMENT,GOV,Kenya,AFR,120,0,2
P105311,Environment and Social,L,11,EAS,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,1
P105311,Fiduciary,M,11,FMP,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,2
P105311,Macroeconomic,L,11,MEC,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,1
P105311,Overall,M,11,ORR,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,2
P105311,Political and Governance,L,11,PAG,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,1
P105311,Stakeholders,M,11,SHR,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,2
P105311,Sector Strategies and Policies,L,11,SPI,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,1
P105311,Institutional Capacity,S,11,TCI,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,3
P105311,Technical Design,M,11,TDO,PE,0,2012,0,189165,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,250,0,2
P105680,Environment and Social,S,17,EAS,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,3
P105680,Fiduciary,H,17,FMP,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,4
P105680,Macroeconomic,S,17,MEC,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,3
P105680,Overall,H,17,ORR,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,4
P105680,Political and Governance,H,17,PAG,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,4
P105680,Stakeholders,S,17,SHR,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,3
P105680,Sector Strategies and Policies,M,17,SPI,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,2
P105680,Institutional Capacity,S,17,TCI,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,3
P105680,Technical Design,H,17,TDO,PE,0,2009,0,220488,2016-07-26,2,0,INVESTMENT,ENV,Argentina,LCR,840,0,4
P105860,Environment and Social,M,21,EAS,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Fiduciary,S,21,FMP,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,3
P105860,Macroeconomic,M,21,MEC,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Overall,M,21,ORR,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Political and Governance,M,21,PAG,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Stakeholders,M,21,SHR,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Sector Strategies and Policies,M,21,SPI,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P105860,Institutional Capacity,S,21,TCI,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,3
P105860,Technical Design,M,21,TDO,PE,0,2008,0,279731,2015-08-29,2,0,INVESTMENT,AGR,Nepal,SAR,100,0,2
P106161,Environment and Social,M,17,EAS,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,2
P106161,Fiduciary,S,17,FMP,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,3
P106161,Macroeconomic,S,17,MEC,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,3
P106161,Overall,S,17,ORR,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,3
P106161,Political and Governance,S,17,PAG,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,3
P106161,Stakeholders,L,17,SHR,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,1
P106161,Sector Strategies and Policies,M,17,SPI,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,2
P106161,Institutional Capacity,S,17,TCI,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,3
P106161,Technical Design,M,17,TDO,PE,0,2009,0,204282,2013-08-01,2,0,INVESTMENT,EDU,Bangladesh,SAR,130.7,0,2
P106172,Environment and Social,M,15,EAS,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,2
P106172,Fiduciary,M,15,FMP,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,2
P106172,Macroeconomic,S,15,MEC,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,3
P106172,Overall,S,15,ORR,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,3
P106172,Political and Governance,H,15,PAG,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,4
P106172,Stakeholders,M,15,SHR,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,2
P106172,Sector Strategies and Policies,H,15,SPI,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,4
P106172,Institutional Capacity,M,15,TCI,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,2
P106172,Technical Design,M,15,TDO,PE,0,2009,0,113322,2016-06-26,2,0,INVESTMENT,EAE,Nigeria,AFR,200,0,2
P106216,Environment and Social,M,18,EAS,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Fiduciary,S,18,FMP,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,3
P106216,Macroeconomic,M,18,MEC,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Overall,M,18,ORR,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Political and Governance,H,18,PAG,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,4
P106216,Stakeholders,M,18,SHR,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Sector Strategies and Policies,M,18,SPI,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Institutional Capacity,M,18,TCI,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,2
P106216,Technical Design,L,18,TDO,PE,0,2009,0,165486,2016-08-23,2,0,INVESTMENT,EDU,Bangladesh,SAR,81,0,1
P106235,Institutional Capacity,M,11,TCI,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,2
P106235,Technical Design,L,11,TDO,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,1
P106235,Environment and Social,S,11,EAS,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,3
P106235,Sector Strategies and Policies,S,11,SPI,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,3
P106235,Macroeconomic,L,11,MEC,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,1
P106235,Fiduciary,S,11,FMP,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,3
P106235,Overall,S,11,ORR,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,3
P106235,Stakeholders,S,11,SHR,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,3
P106235,Political and Governance,L,11,PAG,PE,0,2011,0,250533,2013-12-17,2,0,INVESTMENT,TAI,Vietnam,EAP,613.5,0,1
P106259,Environment and Social,L,20,EAS,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,1
P106259,Fiduciary,S,20,FMP,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,3
P106259,Macroeconomic,H,20,MEC,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,4
P106259,Overall,S,20,ORR,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,3
P106259,Political and Governance,H,20,PAG,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,4
P106259,Stakeholders,L,20,SHR,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,1
P106259,Sector Strategies and Policies,M,20,SPI,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,2
P106259,Institutional Capacity,S,20,TCI,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,3
P106259,Technical Design,M,20,TDO,PE,1,2008,1,249355,2015-04-08,NA,0,INVESTMENT,EDU,Afghanistan,SAR,30,0,2
P106261,Environment and Social,L,18,EAS,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,1
P106261,Fiduciary,M,18,FMP,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,2
P106261,Macroeconomic,M,18,MEC,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,2
P106261,Overall,M,18,ORR,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,2
P106261,Political and Governance,L,18,PAG,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,1
P106261,Stakeholders,L,18,SHR,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,1
P106261,Sector Strategies and Policies,M,18,SPI,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,2
P106261,Institutional Capacity,L,18,TCI,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,1
P106261,Technical Design,L,18,TDO,PE,0,2009,0,307230,2011-09-14,2,0,INVESTMENT,AGR,Mexico,LCR,50,0,1
P106284,Environment and Social,L,19,EAS,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,1
P106284,Fiduciary,L,19,FMP,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,1
P106284,Macroeconomic,M,19,MEC,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,2
P106284,Overall,M,19,ORR,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,2
P106284,Political and Governance,S,19,PAG,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,3
P106284,Stakeholders,S,19,SHR,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,3
P106284,Sector Strategies and Policies,M,19,SPI,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,2
P106284,Institutional Capacity,L,19,TCI,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,1
P106284,Technical Design,M,19,TDO,PE,0,2008,0,199570,2016-04-28,2,0,INVESTMENT,URS,Turkey,ECA,203,0,2
P106390,Environment and Social,S,15,EAS,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,3
P106390,Fiduciary,M,15,FMP,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,2
P106390,Macroeconomic,M,15,MEC,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,2
P106390,Overall,S,15,ORR,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,3
P106390,Political and Governance,M,15,PAG,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,2
P106390,Stakeholders,S,15,SHR,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,3
P106390,Sector Strategies and Policies,M,15,SPI,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,2
P106390,Institutional Capacity,M,15,TCI,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,2
P106390,Technical Design,S,15,TDO,PE,0,2010,0,465461,2016-05-13,2,0,INVESTMENT,TAI,Brazil,LCR,130,0,3
P106685,Environment and Social,M,4,EAS,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Fiduciary,M,4,FMP,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Macroeconomic,S,4,MEC,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,3
P106685,Overall,M,4,ORR,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Political and Governance,S,4,PAG,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,3
P106685,Stakeholders,M,4,SHR,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Sector Strategies and Policies,M,4,SPI,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Institutional Capacity,M,4,TCI,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106685,Technical Design,M,4,TDO,PE,0,2015,0,153560,2015-10-08,2,0,INVESTMENT,AGR,Argentina,LCR,52.5,0,2
P106735,Environment and Social,M,12,EAS,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Fiduciary,M,12,FMP,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Macroeconomic,M,12,MEC,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Overall,M,12,ORR,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Political and Governance,M,12,PAG,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Stakeholders,M,12,SHR,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Sector Strategies and Policies,M,12,SPI,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106735,Institutional Capacity,S,12,TCI,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,3
P106735,Technical Design,M,12,TDO,PE,0,2011,0,104962,2012-10-18,2,0,INVESTMENT,HNP,Argentina,LCR,400,0,2
P106752,Environment and Social,L,18,EAS,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106752,Fiduciary,L,18,FMP,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106752,Macroeconomic,M,18,MEC,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,2
P106752,Overall,M,18,ORR,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,2
P106752,Political and Governance,L,18,PAG,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106752,Stakeholders,L,18,SHR,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106752,Sector Strategies and Policies,L,18,SPI,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106752,Institutional Capacity,M,18,TCI,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,2
P106752,Technical Design,L,18,TDO,PE,0,2009,0,340122,2011-10-12,2,0,INVESTMENT,TAC,Argentina,LCR,150,0,1
P106909,Environment and Social,L,16,EAS,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106909,Fiduciary,L,16,FMP,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106909,Macroeconomic,M,16,MEC,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,2
P106909,Overall,M,16,ORR,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,2
P106909,Political and Governance,S,16,PAG,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,3
P106909,Stakeholders,L,16,SHR,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106909,Sector Strategies and Policies,L,16,SPI,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106909,Institutional Capacity,L,16,TCI,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106909,Technical Design,L,16,TDO,PE,0,2009,0,86331,2007-06-04,2,0,INVESTMENT,WAT,Burkina Faso,AFR,80,0,1
P106975,Environment and Social,S,14,EAS,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,3
P106975,Fiduciary,M,14,FMP,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,2
P106975,Macroeconomic,S,14,MEC,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,3
P106975,Overall,S,14,ORR,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,3
P106975,Political and Governance,M,14,PAG,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,2
P106975,Stakeholders,M,14,SHR,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,2
P106975,Sector Strategies and Policies,M,14,SPI,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,2
P106975,Institutional Capacity,H,14,TCI,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,4
P106975,Technical Design,M,14,TDO,PE,0,2010,1,250580,2008-06-23,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,25.5,0,2
P106982,Environment and Social,M,11,EAS,PE,0,2011,1,176799,2015-03-12,2,0,INVESTMENT,EAE,"Congo, Democratic Republic of",AFR,50,0,2
P106982,Macroeconomic,M,11,MEC,PE,0,2011,1,176799,2015-03-12,2,0,INVESTMENT,EAE,"Congo, Democratic Republic of",AFR,50,0,2
P106982,Sector Strategies and Policies,M,11,SPI,PE,0,2011,1,176799,2015-03-12,2,0,INVESTMENT,EAE,"Congo, Democratic Republic of",AFR,50,0,2
P106982,Institutional Capacity,M,11,TCI,PE,0,2011,1,176799,2015-03-12,2,0,INVESTMENT,EAE,"Congo, Democratic Republic of",AFR,50,0,2
P106982,Stakeholders,L,11,SHR,PE,0,2011,1,176799,2015-03-12,2,0,INVESTMENT,EAE,"Congo, Democratic Republic of",AFR,50,0,1
